"t","inc05","prev","LLIN","sleeping_scenario"
294,0.0105447464674299,0.608793533231609,"Pyrethroid-only","Observed data (100%) on population in bed at night"
295,0.0103862055151699,0.610000385136772,"Pyrethroid-only","Observed data (100%) on population in bed at night"
296,0.0102232768908656,0.611117437180389,"Pyrethroid-only","Observed data (100%) on population in bed at night"
297,0.0100562206454993,0.612145388107121,"Pyrethroid-only","Observed data (100%) on population in bed at night"
298,0.0098852989540934,0.613084960874658,"Pyrethroid-only","Observed data (100%) on population in bed at night"
299,0.00971077552916823,0.613936899997718,"Pyrethroid-only","Observed data (100%) on population in bed at night"
300,0.0095329152105549,0.614701969118856,"Pyrethroid-only","Observed data (100%) on population in bed at night"
301,0.00935198355423212,0.615380948804889,"Pyrethroid-only","Observed data (100%) on population in bed at night"
302,0.00916824637265221,0.615974634556228,"Pyrethroid-only","Observed data (100%) on population in bed at night"
303,0.00898196916605402,0.616483835050455,"Pyrethroid-only","Observed data (100%) on population in bed at night"
304,0.00879341698008778,0.616909370589644,"Pyrethroid-only","Observed data (100%) on population in bed at night"
305,0.00860285371031272,0.617252071779432,"Pyrethroid-only","Observed data (100%) on population in bed at night"
306,0.0084105418493073,0.617512778365397,"Pyrethroid-only","Observed data (100%) on population in bed at night"
307,0.00821674206210775,0.617692338296107,"Pyrethroid-only","Observed data (100%) on population in bed at night"
308,0.00802171280133149,0.617791606968708,"Pyrethroid-only","Observed data (100%) on population in bed at night"
309,0.00782570989110895,0.617811446642764,"Pyrethroid-only","Observed data (100%) on population in bed at night"
310,0.00762898617747312,0.617752726026482,"Pyrethroid-only","Observed data (100%) on population in bed at night"
311,0.00743179111546708,0.61761632000991,"Pyrethroid-only","Observed data (100%) on population in bed at night"
312,0.00723437044466027,0.617403109546411,"Pyrethroid-only","Observed data (100%) on population in bed at night"
313,0.0070369657776367,0.617113981665449,"Pyrethroid-only","Observed data (100%) on population in bed at night"
314,0.00683981425168236,0.61674982961584,"Pyrethroid-only","Observed data (100%) on population in bed at night"
315,0.00664314821656506,0.616311553112811,"Pyrethroid-only","Observed data (100%) on population in bed at night"
316,0.0064471948277131,0.615800058694497,"Pyrethroid-only","Observed data (100%) on population in bed at night"
317,0.00625217576635732,0.615216260167486,"Pyrethroid-only","Observed data (100%) on population in bed at night"
318,0.00605830690134255,0.614561079140512,"Pyrethroid-only","Observed data (100%) on population in bed at night"
319,0.00586579794575685,0.613835445623355,"Pyrethroid-only","Observed data (100%) on population in bed at night"
320,0.0056748522236237,0.613040298693957,"Pyrethroid-only","Observed data (100%) on population in bed at night"
321,0.0054856663115538,0.612176587220455,"Pyrethroid-only","Observed data (100%) on population in bed at night"
322,0.00529842982785278,0.611245270623708,"Pyrethroid-only","Observed data (100%) on population in bed at night"
323,0.00511332513525897,0.610247319675462,"Pyrethroid-only","Observed data (100%) on population in bed at night"
324,0.00493052711928779,0.609183717327718,"Pyrethroid-only","Observed data (100%) on population in bed at night"
325,0.00475020297367723,0.608055459551945,"Pyrethroid-only","Observed data (100%) on population in bed at night"
326,0.00457251197020231,0.606863556190321,"Pyrethroid-only","Observed data (100%) on population in bed at night"
327,0.00439760529304926,0.605609031807569,"Pyrethroid-only","Observed data (100%) on population in bed at night"
328,0.00422562586658159,0.604292926528842,"Pyrethroid-only","Observed data (100%) on population in bed at night"
329,0.00405670820599455,0.602916296862624,"Pyrethroid-only","Observed data (100%) on population in bed at night"
330,0.00389097828166998,0.601480216495602,"Pyrethroid-only","Observed data (100%) on population in bed at night"
331,0.00372855342335777,0.599985777050336,"Pyrethroid-only","Observed data (100%) on population in bed at night"
332,0.00356954222746253,0.598434088800588,"Pyrethroid-only","Observed data (100%) on population in bed at night"
333,0.00341404448945467,0.596826281330828,"Pyrethroid-only","Observed data (100%) on population in bed at night"
334,0.0032621511624827,0.59516350413572,"Pyrethroid-only","Observed data (100%) on population in bed at night"
335,0.0031139443274641,0.593446927148245,"Pyrethroid-only","Observed data (100%) on population in bed at night"
336,0.00296949719495297,0.591677741188991,"Pyrethroid-only","Observed data (100%) on population in bed at night"
337,0.00282887411839729,0.589857158328914,"Pyrethroid-only","Observed data (100%) on population in bed at night"
338,0.00269213063604753,0.587986412155841,"Pyrethroid-only","Observed data (100%) on population in bed at night"
339,0.00255931352798098,0.586066757939027,"Pyrethroid-only","Observed data (100%) on population in bed at night"
340,0.00243046089797116,0.584099472681925,"Pyrethroid-only","Observed data (100%) on population in bed at night"
341,0.00230560227049167,0.58208585505816,"Pyrethroid-only","Observed data (100%) on population in bed at night"
342,0.00218475871057217,0.580027225221674,"Pyrethroid-only","Observed data (100%) on population in bed at night"
343,0.00206794296467732,0.577924924486642,"Pyrethroid-only","Observed data (100%) on population in bed at night"
344,0.0019551596182712,0.575780314870036,"Pyrethroid-only","Observed data (100%) on population in bed at night"
345,0.00184640526780798,0.573594778492143,"Pyrethroid-only","Observed data (100%) on population in bed at night"
346,0.00174166872161131,0.571369716830659,"Pyrethroid-only","Observed data (100%) on population in bed at night"
347,0.00164093120394161,0.569106549824143,"Pyrethroid-only","Observed data (100%) on population in bed at night"
348,0.00154416658789405,0.566806714822702,"Pyrethroid-only","Observed data (100%) on population in bed at night"
349,0.00145134163611393,0.564471665383026,"Pyrethroid-only","Observed data (100%) on population in bed at night"
350,0.00136241625871944,0.562102869907732,"Pyrethroid-only","Observed data (100%) on population in bed at night"
351,0.00127734378796186,0.559701810128571,"Pyrethroid-only","Observed data (100%) on population in bed at night"
352,0.00119607126260475,0.557269979434915,"Pyrethroid-only","Observed data (100%) on population in bed at night"
353,0.00111853972576465,0.554808881050146,"Pyrethroid-only","Observed data (100%) on population in bed at night"
354,0.0010446845352315,0.552320026059501,"Pyrethroid-only","Observed data (100%) on population in bed at night"
355,0.000974435683161013,0.549804931294478,"Pyrethroid-only","Observed data (100%) on population in bed at night"
356,0.000907718124944796,0.547265117080234,"Pyrethroid-only","Observed data (100%) on population in bed at night"
357,0.000844452117180856,0.544702104853623,"Pyrethroid-only","Observed data (100%) on population in bed at night"
358,0.000784553561765532,0.542117414660904,"Pyrethroid-only","Observed data (100%) on population in bed at night"
359,0.000727934356681598,0.53951256254583,"Pyrethroid-only","Observed data (100%) on population in bed at night"
360,0.000674502751083165,0.536889057839452,"Pyrethroid-only","Observed data (100%) on population in bed at night"
361,0.000624163703756114,0.534248400365227,"Pyrethroid-only","Observed data (100%) on population in bed at night"
362,0.000576819244303596,0.53159207757318,"Pyrethroid-only","Observed data (100%) on population in bed at night"
363,0.000532368834184466,0.52892156161884,"Pyrethroid-only","Observed data (100%) on population in bed at night"
364,0.000490709729369207,0.526238306403443,"Pyrethroid-only","Observed data (100%) on population in bed at night"
365,0.00045173733898543,0.523543744592789,"Pyrethroid-only","Observed data (100%) on population in bed at night"
366,0.000415345582780382,0.520839284632807,"Pyrethroid-only","Observed data (100%) on population in bed at night"
367,0.000381427244160056,0.518126307781094,"Pyrethroid-only","Observed data (100%) on population in bed at night"
368,0.000349874317990054,0.515406165174,"Pyrethroid-only","Observed data (100%) on population in bed at night"
369,0.000320578352905225,0.512680174949511,"Pyrethroid-only","Observed data (100%) on population in bed at night"
370,0.000293430787791679,0.509949619446798,"Pyrethroid-only","Observed data (100%) on population in bed at night"
371,0.000268323280222477,0.507215742504157,"Pyrethroid-only","Observed data (100%) on population in bed at night"
372,0.000245148031140386,0.504479746877572,"Pyrethroid-only","Observed data (100%) on population in bed at night"
373,0.000223798100492359,0.501742791802968,"Pyrethroid-only","Observed data (100%) on population in bed at night"
374,0.000204167718257837,0.499005990725728,"Pyrethroid-only","Observed data (100%) on population in bed at night"
375,0.000186152589572775,0.496270409221574,"Pyrethroid-only","Observed data (100%) on population in bed at night"
376,0.000169650191004306,0.493537063131879,"Pyrethroid-only","Observed data (100%) on population in bed at night"
377,0.000154560059340048,0.490806916936145,"Pyrethroid-only","Observed data (100%) on population in bed at night"
378,0.000140784070658293,0.488080882381766,"Pyrethroid-only","Observed data (100%) on population in bed at night"
379,0.000128226703396135,0.485359817388566,"Pyrethroid-only","Observed data (100%) on population in bed at night"
380,0.000116795287336087,0.482644525240996,"Pyrethroid-only","Observed data (100%) on population in bed at night"
381,0.000106400231366115,0.479935754077407,"Pyrethroid-only","Observed data (100%) on population in bed at night"
382,9.69552294474146e-05,0.477234196680346,"Pyrethroid-only","Observed data (100%) on population in bed at night"
383,8.83774393766369e-05,0.474540490566803,"Pyrethroid-only","Observed data (100%) on population in bed at night"
384,8.05876344257434e-05,0.471855218371345,"Pyrethroid-only","Observed data (100%) on population in bed at night"
385,7.35103243033279e-05,0.469178908511783,"Pyrethroid-only","Observed data (100%) on population in bed at night"
386,6.7073843253033e-05,0.466512036120301,"Pyrethroid-only","Observed data (100%) on population in bed at night"
387,6.12104038759734e-05,0.46385502421853,"Pyrethroid-only","Observed data (100%) on population in bed at night"
388,5.58561120372979e-05,0.461208245107767,"Pyrethroid-only","Observed data (100%) on population in bed at night"
389,5.09537818423879e-05,0.458572022657376,"Pyrethroid-only","Observed data (100%) on population in bed at night"
390,4.64645715843249e-05,0.455946643141652,"Pyrethroid-only","Observed data (100%) on population in bed at night"
391,4.23605441436287e-05,0.453332370492701,"Pyrethroid-only","Observed data (100%) on population in bed at night"
392,3.86158145011482e-05,0.450729450938387,"Pyrethroid-only","Observed data (100%) on population in bed at night"
393,3.52051101399122e-05,0.44813811319739,"Pyrethroid-only","Observed data (100%) on population in bed at night"
394,3.21038067533663e-05,0.445558568205462,"Pyrethroid-only","Observed data (100%) on population in bed at night"
395,2.92881341901399e-05,0.442991009033074,"Pyrethroid-only","Observed data (100%) on population in bed at night"
396,2.67353537973626e-05,0.440435611048934,"Pyrethroid-only","Observed data (100%) on population in bed at night"
397,2.44238812364976e-05,0.437892532290335,"Pyrethroid-only","Observed data (100%) on population in bed at night"
398,2.23333627222044e-05,0.43536191399436,"Pyrethroid-only","Observed data (100%) on population in bed at night"
